COORDENADA X	 COORDENADA Y	 TEMPO
0.07057773647687979	0.516010900432569	0.035958290100097656
0.07067374217232802	0.5175767459125573	0.08595824241638184
0.07090843335521567	0.5176146491835396	0.10595822334289551
0.07203687882915262	0.5175989115713789	0.13595819473266602
0.07300311746634429	0.5156890447841753	0.17595815658569336
0.07269326113787845	0.5160802113554109	0.20595812797546387
0.07340169324508856	0.5153341916018696	0.23595833778381348
0.07399798897796532	0.5151127846811077	0.2759582996368408
0.07543829129200363	0.5170408571871539	0.30595827102661133
0.09530460787866021	0.5461520221278441	0.33595824241638184
0.09774132839274008	0.5465625153444309	0.42595815658569336
0.09949144761889388	0.545692118615594	0.4359581470489502
0.09981437862585353	0.545920608988884	0.47595834732055664
0.0656210700497816	0.5651700434796816	0.5059583187103271
0.06717578960011243	0.5647873634950532	0.5359582901000977
0.06568181491347488	0.5668847088658315	0.575958251953125
0.0639879594901974	0.5700818108636735	0.6059582233428955
0.07789959957851317	0.5677721538907651	0.7759582996368408
0.08201879078263732	0.5667511792336158	0.8059582710266113
0.08623365889319538	0.5618911399822972	0.8559582233428955
0.08781480679568446	0.558787762510981	0.8759582042694092
0.09047617215134592	0.5578955691257981	0.9059581756591797
0.09062861426254637	0.5554043789791409	0.9359581470489502
0.0929065058453556	0.5530234345276018	0.9759583473205566
0.09575972533588271	0.5509053673885227	1.0059583187103271
0.47510823258205276	0.6998281711468115	1.075958251953125
0.2205683882214582	0.551410477146464	1.1259582042694092
0.2234565482731178	0.5514189372102611	1.1459581851959229
0.2270449202095411	0.5518078234709397	1.1759581565856934
0.22583961326369564	0.5511764544490468	1.2059581279754639
0.12038811444586763	0.5321411022997945	1.2359583377838135
0.12491627438000448	0.5321067260557196	1.2759582996368408
0.12666746374244195	0.5328334286543773	1.3059582710266113
0.13035396493659382	0.5347101625865509	1.3359582424163818
0.1327023578483651	0.5346339631338534	1.3759582042694092
0.15054947271894414	0.5377971243482214	1.4059581756591797
0.15142112172854957	0.5379187862585055	1.4859583377838135
0.1503631099240917	0.5361165539923548	1.5059583187103271
0.15219667730213557	0.5364725483231524	1.5359582901000977
0.153028047733498	0.5372461590152133	1.575958251953125
0.1947085632121255	0.5475089991148826	1.6059582233428955
0.2123598927021734	0.5507218363475709	1.635958194732666
0.2130983231538381	0.5510075954878777	1.6859581470489502
0.21508167100320968	0.550562599745159	1.7059581279754639
0.21488836582110074	0.5505493176502368	1.7359583377838135
0.21608830514255112	0.5506720909213912	1.7759582996368408
0.21891349686736616	0.5526448324554891	1.8059582710266113
0.22037736934807975	0.5551238125130055	1.8359582424163818
0.6631241536991233	0.862505482449112	2.1759581565856934
0.6934427295642956	0.8847965202403835	2.2159581184387207
0.7359603685701989	0.9148027144365817	2.2459583282470703
0.09138064754185798	0.5314385000759281	2.8059582710266113
0.09331611888420976	0.5317064836586568	2.8459582328796387
0.09451885679144427	0.5321979965050215	2.875958204269409
0.09611611823532833	0.5336123427272573	2.9059581756591797
0.09686181974919755	0.5356822917503187	2.93595814704895
0.09592948336135099	0.5366137871917325	2.9759583473205566
0.09395437370362573	0.5362171880323371	3.005958318710327
0.07490037061446504	0.5424588885890442	3.0359582901000977
0.051847624642441324	0.5574883559358425	3.085958242416382
0.05361682755078079	0.5546970928965085	3.135958194732666
0.05522161091714611	0.5541017532344563	3.145958185195923
0.05584665953206749	0.5549354225345412	3.1759581565856934
0.05540959505833058	0.5531881441328292	3.205958127975464
0.05577776748650234	0.5532967395849878	3.2359583377838135
0.055147553582323136	0.5550539753065697	3.275958299636841
0.055907195095468244	0.5555872998006406	3.3059582710266113
0.05673214920192922	0.5558744720916508	3.335958242416382
0.0707403178338238	0.5454248874800649	3.375958204269409
0.07364631567437452	0.5432722102284162	3.4159581661224365
0.06894162370141702	0.5458513394502784	3.43595814704895
0.08708920244433488	0.5420127014611364	3.6059582233428955
0.13815884210439103	0.5350197200500159	3.7359583377838135
0.14021641117973282	0.535200621127049	3.775958299636841
0.1409358416026434	0.5353904406854267	3.8059582710266113
0.14183265080322677	0.5351976745768241	3.835958242416382
0.14240469839557482	0.5349553698262686	3.875958204269409
0.14227799375887876	0.5348960645666689	3.9059581756591797
0.14225908835129514	0.5340799062032575	3.93595814704895
0.14282224470415508	0.5344204561828143	3.9759583473205566
0.13687553048801693	0.5340107164390849	4.005958318710327
0.1296044616886464	0.5334676210450678	4.035958290100098
0.1298554138316291	0.533689692924397	4.075958251953125
0.13026706304278282	0.5323106043760618	4.1059582233428955
0.13126850446480187	0.5325970884802352	4.135958194732666
0.1326296554310479	0.5333673733357497	4.175958156585693
0.13259537726303017	0.5340032150504889	4.205958127975464
0.13394954428945194	0.5338657083613506	4.2359583377838135
0.1633231858320156	0.5369905592129324	4.275958299636841
0.16866885337791013	0.5395459555236641	4.335958242416382
0.1709145168400682	0.5403657732566737	4.345958232879639
0.1641970768393875	0.5390345190514314	4.375958204269409
0.17649147257703496	0.5380804879805321	4.6059582233428955
0.18116811347690942	0.5408862787635615	4.635958194732666
0.1837680096695422	0.5412823371665095	4.68595814704895
0.2311161667042412	0.5608902919498686	4.7359583377838135
0.2316623084903569	0.5612597892346292	4.775958299636841
0.23126808812435476	0.5610369364353317	4.805958271026611
0.22940317112578862	0.5597324964818706	4.835958242416382
0.21425361652466246	0.5525769812205851	5.035958290100098
0.2203920918913734	0.5562963533822217	5.085958242416382
0.22155228804661992	0.5566387963768941	5.145958185195923
0.22224888317307337	0.556507805547271	5.175958156585693
0.22549896411628334	0.5581158344415666	5.205958127975464
0.22806954726715178	0.5589909197923402	5.2359583377838135
0.261733836590403	0.5730218659900377	5.275958299636841
0.26156561439247233	0.5732162067023423	5.315958261489868
0.2620168084566646	0.5718777064119359	5.335958242416382
0.2612091258422635	0.5709290748705242	5.375958204269409
0.2631228909552957	0.5716971871518702	5.40595817565918
0.2626072705477167	0.5715503726980646	5.43595814704895
0.2649455766552231	0.571978132898097	5.475958347320557
0.26618266302956545	0.571887313196953	5.505958318710327
0.2678133796491378	0.5728281473498044	5.535958290100098
0.2674975330218023	0.5711307063231418	5.575958251953125
0.32853344702808285	0.6058425408959193	5.635958194732666
0.33014254192636794	0.6077569207093028	5.675958156585693
0.3322004533753368	0.609940049774276	5.705958127975464
0.3331610116452178	0.6105329742367008	5.7359583377838135
0.33508273958613116	0.6136759865717141	5.775958299636841
0.3378116504744194	0.6175989763279056	5.805958271026611
0.40609455505637887	0.660368901195443	5.835958242416382
0.4101262853945799	0.6622844335562315	5.90595817565918
0.412618677030086	0.6641204114012249	5.9159581661224365
0.4135824690121912	0.6633903513764768	5.93595814704895
0.41611645097850136	0.665278155729923	5.975958347320557
0.41676121838515984	0.6662855896345586	6.005958318710327
0.4174894053813051	0.666765425382003	6.035958290100098
0.4556787886416842	0.6938616274114016	6.075958251953125
0.4862802449274564	0.7150644842955849	6.125958204269409
0.4857553258586988	0.7132158527645152	6.145958185195923
0.48744281473551426	0.7145619448818348	6.175958156585693
0.49073831023865033	0.7173029006409366	6.205958127975464
0.49309475219894705	0.7198306341981946	6.2359583377838135
0.06234080301012237	0.5465364783310381	6.335958242416382
0.06266958929072286	0.5475428724179712	6.375958204269409
0.06422626799478952	0.5463653625259496	6.40595817565918
0.06504151616113944	0.5472528930926595	6.43595814704895
0.061106822689258496	0.5486317861036206	6.475958347320557
0.05568741103277076	0.5520632860428234	6.505958318710327
0.05456521170430816	0.5535712200934535	6.535958290100098
0.054225429392544225	0.5540781105005091	6.575958251953125
0.05415153631061242	0.5543405471859377	6.6059582233428955
0.054031110876600195	0.553409483153586	6.635958194732666
0.05383876252270295	0.5536018345075545	6.675958156585693
0.053355274647364205	0.551571503002836	6.705958127975464
0.10564327018653928	0.5324749399667595	6.74595832824707
0.10947397150060649	0.5315565626457067	6.805958271026611
0.11007937878774979	0.5304034799637612	6.845958232879639
0.10830433791935871	0.5307583659743178	6.875958204269409
0.10515898354810824	0.5312676995316044	6.90595817565918
0.10517972851553163	0.5312840491571851	6.945958137512207
0.15472974418600657	0.5308925436727452	7.005958318710327
0.15208726731959388	0.5301254286462885	7.0459582805633545
0.4317453352345712	0.6888558608058457	7.275958299636841
0.48416124244634984	0.7246428868182033	7.345958232879639
0.7757181692161511	0.935617247403636	8.505958318710327
0.23596450065775898	0.5680743039965961	8.705958127975464
0.4236665648988297	0.6826822020066963	9.005958318710327
0.5043094730992451	0.7484415376768431	9.37595820426941
0.62485408584576	0.8488453291329158	9.40595817565918
0.6110128739881499	0.8359215880429546	9.475958347320557
0.5750108090780686	0.8101708837371188	9.505958318710327
0.35548337528886964	0.6463665750157546	9.74595832824707
0.6538236970323238	0.8534029540631367	9.805958271026611
0.687866852275342	0.8913334429046615	9.87595820426941
0.4691630996748703	0.7099109408935674	9.975958347320557
0.46755331431317354	0.7072125125249682	10.005958318710327
0.46833762356479514	0.7082162990113907	10.045958280563354
0.469296311412646	0.7090638132315517	10.075958251953125
0.4742959963902073	0.711969199127893	10.105958223342896
0.5113504349698885	0.7331504296719319	10.145958185195923
0.5102376822671966	0.7324923721805445	10.175958156585693
0.048075507217736214	0.5175735581559034	10.24595832824707
0.04644301330829659	0.5203443242760163	10.285958290100098
0.0468333875784909	0.5247477951135516	10.305958271026611
0.04860460890963125	0.525989250842663	10.345958232879639
0.0497257467507289	0.5270583180014453	10.37595820426941
0.04779816153353016	0.5269217968049028	10.40595817565918
0.0376125826128005	0.5268710327603904	10.445958137512207
0.03783292577360327	0.5263955722335248	10.475958347320557
0.0379293934356365	0.526394030628855	10.505958318710327
0.03789013195459092	0.5261390571169119	10.545958280563354
0.038144427815847724	0.5263166625786991	10.575958251953125
0.039982425690769	0.5244995840359541	10.605958223342896
0.07665994644552607	0.5117586847883475	10.645958185195923
0.07795408509484078	0.5063480481345853	10.695958137512207
0.0790319689068994	0.5055779271351863	10.71595811843872
0.080065636648126	0.5042963435252982	10.74595832824707
0.08127943637655627	0.5052689904485482	10.77595829963684
0.08260106025326157	0.503768180911208	10.805958271026611
0.08244108266318805	0.5033757501878519	10.845958232879639
0.14362567850248045	0.5069705093613591	10.87595820426941
0.14866207603557577	0.508663125080728	10.90595817565918
0.15019583096087846	0.5084223538308943	10.945958137512207
0.15102505675623476	0.5083948754967689	10.975958347320557
0.1514201537280579	0.507303852837489	11.005958318710327
0.14589706104191175	0.5036386513288699	11.045958280563354
0.1414235854088046	0.5027554104496557	11.075958251953125
0.13972662490076207	0.5027268526048657	11.105958223342896
0.13990327053243193	0.5027357976945042	11.145958185195923
0.14059099448744786	0.5037508081192829	11.175958156585693
0.11221479396461635	0.5021016701970057	11.205958127975464
0.1125083347395893	0.5026373423480565	11.265958309173584
0.10992656965130695	0.5004034506139032	11.285958290100098
0.11074023061115328	0.5014736330884121	11.305958271026611
0.11240465265559707	0.5015966102900873	11.345958232879639
0.11302708191012209	0.5020470332052459	11.37595820426941
0.21875557427810885	0.5352861114781354	11.445958137512207
0.2209939190100315	0.536913853905956	11.475958347320557
0.22318653707291836	0.5378574005856941	11.505958318710327
0.22348470549322597	0.5388386099268273	11.545958280563354
0.22507733651332543	0.5402529957493728	11.575958251953125
0.22552309992179712	0.5405341896267007	11.605958223342896
0.22403615810268734	0.5407907151492553	11.645958185195923
0.1871992511050638	0.5269364096782094	11.675958156585693
0.19016492624047546	0.5227470834792581	11.71595811843872
0.1914249129635791	0.5260052499877855	11.74595832824707
0.1363130701267879	0.41653888369773895	12.545958280563354
0.1367569098835917	0.4152972219076712	12.575958251953125
