COORDENADA X	 COORDENADA Y	 TEMPO
0.2693541384425351	0.5929176985054356	0.009230852127075195
0.29319655253384186	0.5888058387253045	0.20923066139221191
0.0998092497819809	0.9560553049936567	0.43923068046569824
0.04901796578041767	0.9839143447041634	0.6392307281494141
0.043295175281717516	0.9881518210719155	0.8392307758331299
0.05542948612686259	0.9838884977533058	1.0392308235168457
0.12942425126315224	1.0104342179922532	1.2392308712005615
0.11747691155207514	1.0319665336716815	1.4392306804656982
0.1227504824520778	1.0766031384790358	1.639230728149414
0.1348169837098691	1.1178123414486445	1.8392307758331299
0.2530820537564801	1.1571075998025757	2.0392308235168457
0.25099157583962795	1.1630108595216848	2.2392308712005615
0.3144303854596131	1.1265750748518468	2.4392306804656982
0.25398169211167926	1.165938652656917	2.639230728149414
0.3185175148793098	1.144287466227787	2.8692307472229004
0.2939304627255757	1.1346748956422656	3.069230794906616
0.3827659254255496	1.131934651884131	3.269230842590332
0.3696461505872924	1.133704537450315	3.4692306518554688
0.450632338080481	1.1180082030739313	3.6692306995391846
0.44603817433908355	1.116723143898345	3.8692307472229004
0.4701055569359299	1.117788677713061	4.069230794906616
0.4279639676279247	1.1217139678353596	4.269230842590332
0.5277045247058102	1.1180159927375939	4.469230651855469
0.5658647636199304	1.1244864939350137	4.669230699539185
0.572986238529427	1.1208990343083407	4.8692307472229
0.1561539055909834	1.1047888875211995	5.1092307567596436
0.12944646247634986	1.1045613197101392	5.309230804443359
0.21848558499007345	1.0942970436051371	5.509230852127075
0.2206386616560409	1.0930992009307654	5.709230661392212
0.3001925085881092	1.0845603294907955	5.909230709075928
0.21476736405741195	1.091325292889596	6.1092307567596436
0.2069954472794637	1.095219786913782	6.309230804443359
0.3025444430299175	1.0914427872502415	6.539230823516846
0.3756522283474209	1.0859090059315921	6.7392308712005615
0.3909674233348569	1.0863215958065917	6.939230680465698
0.4300200814882577	1.0922011788192023	7.139230728149414
0.4320349714817701	1.0911825545650882	7.33923077583313
0.45238557209951114	1.0929541942830332	7.539230823516846
0.525006115749327	1.099422810719075	7.7392308712005615
