COORDENADA X	 COORDENADA Y	 TEMPO
0.532474002749262	0.531438810817885	-10.298981428146362
0.5260430189983811	0.5230801975139796	-10.258981466293335
0.5265117291324116	0.5191874825881885	-10.228981494903564
0.538377284717666	0.5163241438369202	-10.198981523513794
0.5435094042733931	0.518224605576015	-10.158981561660767
0.530984343458471	0.5116792762741756	-10.128981351852417
0.528227521444037	0.5087340790699397	-10.098981380462646
0.5286907991142754	0.502597767363089	-10.05898141860962
0.5287245364425621	0.4976727361832262	-10.028981447219849
0.5290359876323063	0.49606051002616014	-9.998981475830078
0.5288613254230976	0.5049428422309248	-9.95898151397705
0.5274953592430315	0.503940550620953	-9.92898154258728
0.523134023806446	0.518787294045731	-9.89898133277893
0.5204998763346604	0.5167090062472348	-9.858981370925903
0.5175104340160488	0.5265715648478154	-9.828981399536133
0.5186018115951861	0.5212558570689643	-9.798981428146362
0.5189625532035137	0.5294057646436541	-9.758981466293335
0.5216791516616739	0.5893348768682966	-9.728981494903564
0.49447599820452975	0.6055801425802498	-9.698981523513794
0.46741178748353834	0.5906254981934618	-9.658981561660767
0.4502593968536155	0.6042804258517273	-9.628981351852417
0.41795578516053106	0.5954897174813198	-9.55898141860962
0.4138897268642947	0.5946072548613361	-9.528981447219849
0.41163114178080945	0.5967333066135488	-9.498981475830078
0.41132643709491745	0.5961484999068275	-9.45898151397705
0.4126638082936989	0.5916589888519753	-9.42898154258728
0.41356850378328824	0.5855233063420627	-9.39898133277893
0.41385172797399966	0.5838600643351114	-9.358981370925903
0.412211861659346	0.582745371299014	-9.328981399536133
0.41140412219423994	0.5791371913294694	-9.298981428146362
0.4101665494051348	0.5769964175224963	-9.258981466293335
0.4113891642360496	0.5734881296750003	-9.228981494903564
0.4135668990995657	0.5697840659967924	-9.198981523513794
0.4128666514730363	0.5675856396564848	-9.158981561660767
0.41159483467145674	0.5686848865722081	-9.128981351852417
0.4136630161307118	0.5633097373843918	-9.098981380462646
0.4092378312011233	0.5644629145814402	-9.05898141860962
0.4114103768721562	0.5614043937230702	-9.028981447219849
0.4127357659982833	0.5604295934694996	-8.998981475830078
